Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Levantine & Egyptian Arabic : comparative study,https://openlibrary.org/works/OL11308185W,"Levantine & Egyptian Arabic : comparative study. by Margaret K Omar. (1976). — U.S. Dept. of State, Foreign Service Institute : for sale by the Supt. of Docs., U.S. Govt. Print. Off.","Levantine & Egyptian Arabic : comparative study. بقلم Margaret K Omar. (1976). — U.S. Dept. of State, Foreign Service Institute : for sale by the Supt. of Docs., U.S. Govt. Print. Off."
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,"Levantine Arabic, introduction to pronunciation",https://openlibrary.org/works/OL11784347W,"Levantine Arabic, introduction to pronunciation. by James A. Snow. (1971). — Foreign Service Institute","Levantine Arabic, introduction to pronunciation. بقلم James A. Snow. (1971). — Foreign Service Institute"
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Levantine Arabic,https://openlibrary.org/works/OL11773722W,"Levantine Arabic. by Foreign Service Institute (U.S.).. (1971). — Dept. of State, [For sale by the Supt. of Docs., U.S. Govt. Print. Off.]","Levantine Arabic. بقلم Foreign Service Institute (U.S.).. (1971). — Dept. of State, [For sale by the Supt. of Docs., U.S. Govt. Print. Off.]"
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Colloquial Arabic (Levantine),https://archive.org/details/colloquialarabic00mclo,Colloquial Arabic (Levantine). by Leslie J. McLoughlin. (1982). — Taylor & Francis Inc. ISBN: 9780710006684,Colloquial Arabic (Levantine). بقلم Leslie J. McLoughlin. (1982). — Taylor & Francis Inc. ردمك: 9780710006684
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Levantine Arabic for non-natives,https://archive.org/details/levantinearabicf00huss,Levantine Arabic for non-natives. by Lutfi Hussein. (1993). — Yale University Press. ISBN: 9780300056334,Levantine Arabic for non-natives. بقلم Lutfi Hussein. (1993). — Yale University Press. ردمك: 9780300056334
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,The Sociopragmatics of Attitude Datives in Levantine Arabic,https://doi.org/10.3366/edinburgh/9781474434072.001.0001,"Haddad, Youssef A. ""The Sociopragmatics of Attitude Datives in Levantine Arabic"". Edinburgh, 2018.","حدّاد، يوسف أ. ""السيماغمatics الاجتماعية لمفعولي المواقف في العربية الشامية"". أدنبرة، 2018."
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",العربية الشامية: الخصائص الفونولوجية، المفردات، والتطور التاريخي.,https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,https://smarticle.tech/ar/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Interrogation and negation with <i>ši</i> in North African and Levantine Arabic,https://doi.org/10.1093/acprof:oso/9780198718123.003.0005,"David Wilmsen. ""Interrogation and negation with <i>ši</i> in North African and Levantine Arabic"". crossref, 2014.","ديفيد ويلمسن. ""الاستفهام والنفي مع <i>شي</i> في العربية الشمالية الإفريقية والشامية"". كروسريف، 2014."
Kumzari Language Contact Dynamics with Arabic in Persian Gulf,ديناميات التلامس اللغوي للكمزاري مع العربية في الخليج الفارسي.,https://smarticle.tech/en/article/kumzari-language-contact-dynamics-with-arabic-in-persian-gulf-202605281044,https://smarticle.tech/ar/article/kumzari-language-contact-dynamics-with-arabic-in-persian-gulf-202605281044,Sociolinguistics,FROM THE HISTORY OF THE STUDY OF MULTILINGUALISM AMONG QUMZARI SPEAKERS IN THE PERSIAN GULF,https://journals.udsu.ru/multilingualism/article/view/8977/7606,"FROM THE HISTORY OF THE STUDY OF MULTILINGUALISM AMONG QUMZARI SPEAKERS IN THE PERSIAN GULF. ""From the History of the Study of Multilingualism Among Qumzari Speakers in the Persian Gulf"". *doaj*, 2023.","من تاريخ دراسة التعدد اللغوي بين الناطقين باللغة القُمزارية في الخليج الفارسي. ""من تاريخ دراسة التعدد اللغوي بين الناطقين باللغة القُمزارية في الخليج الفارسي"". *دويج*، 2023."
Kumzari Language Contact Dynamics with Arabic in Persian Gulf,ديناميات التلامس اللغوي للكمزاري مع العربية في الخليج الفارسي.,https://smarticle.tech/en/article/kumzari-language-contact-dynamics-with-arabic-in-persian-gulf-202605281044,https://smarticle.tech/ar/article/kumzari-language-contact-dynamics-with-arabic-in-persian-gulf-202605281044,Sociolinguistics,Linguistic competence of Persian heritage versus second language speakers,https://doi.org/10.4324/9780429446221-5,"Linguistic competence of Persian heritage versus second language speakers"".",الكفاءة اللغوية للناطقين بالفارسية كلغة تراث مقابل الناطقين بها كلغة ثانية.
Garces Model for Evaluating Persian Sufi Translation Quality,نموذج جاريس لتقييم جودة ترجمة الصوفي الفارسي,https://smarticle.tech/en/article/garces-model-for-evaluating-persian-sufi-translation-quality-202605281054,https://smarticle.tech/ar/article/garces-model-for-evaluating-persian-sufi-translation-quality-202605281054,Persian Language,Criticism of the Translation of the Mantiq Al-Tair by Badi’ Mohammad Jomeh Based on Garces Theory,https://doi.org/10.22054/rctall.2024.75995.1696,"Criticism of the Translation of the Mantiq Al-Tair by Badi’ Mohammad Jomeh Based on Garces Theory. ""Criticism of the Translation of the Mantiq Al-Tair by Badi’ Mohammad Jomeh Based on Garces Theory"". doaj, 2023.","نقد ترجمة ""منطق الطير"" لبديع محمد جمعة بناءً على نظرية غارس"
Garces Model for Evaluating Persian Sufi Translation Quality,نموذج جاريس لتقييم جودة ترجمة الصوفي الفارسي,https://smarticle.tech/en/article/garces-model-for-evaluating-persian-sufi-translation-quality-202605281054,https://smarticle.tech/ar/article/garces-model-for-evaluating-persian-sufi-translation-quality-202605281054,Persian Language,Hermeneutic approach to the French translation of some mystical words of Mantiq al-Tair of Attar ( A Study of Omberto Eco),https://doi.org/10.22051/jlr.2021.32706.1909,Hermeneutic approach to the French translation of some mystical words of Mantiq al-Tair of Attar ( A Study of Omberto Eco).,"المنهج التأويلي لترجمة بعض المصطلحات الصوفية في ""منطق الطير"" للطير (دراسة لأومبيرتو إيكو)"
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,التعلم القائم على المشكلات يعزز إتقان النحو العربي بنسبة 30 ٪.,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,https://smarticle.tech/ar/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,From Tradition to Transformation: Addressing Challenges and Trends in Arabic Syntax Mastery via Problem-Based Learning,https://doi.org/10.38073/lughawiyyat.v8i1.2329,"Lughawiyyat. ""From Tradition to Transformation: Addressing Challenges and Trends in Arabic Syntax Mastery via Problem-Based Learning"". doaj, 2025.","Lughawiyyat. ""From Tradition to Transformation: Addressing Challenges and Trends in Arabic Syntax Mastery via Problem-Based Learning"". doaj, 2025."
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,التعلم القائم على المشكلات يعزز إتقان النحو العربي بنسبة 30 ٪.,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,https://smarticle.tech/ar/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,The Syntax-Semantics Interface Of Copular Constructions: Evidence From Standard Arabic,https://doi.org/10.18860/ijazarabi.v8i2.31782,"The Syntax-Semantics Interface Of Copular Constructions: Evidence From Standard Arabic"".","The Syntax-Semantics Interface Of Copular Constructions: Evidence From Standard Arabic""."
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,التعلم القائم على المشكلات يعزز إتقان النحو العربي بنسبة 30 ٪.,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,https://smarticle.tech/ar/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,Implementing Problem based Learning Method in Teaching Arabic Syntax,https://doi.org/10.5220/0009913806480651,Implementing Problem based Learning Method in Teaching Arabic Syntax.,Implementing Problem based Learning Method in Teaching Arabic Syntax.
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,التعلم القائم على المشكلات يعزز إتقان النحو العربي بنسبة 30 ٪.,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,https://smarticle.tech/ar/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,Sībawayhi's Kitāb: an Enunciative Approach to Syntax,https://doi.org/10.4324/9781315512778-10,"Sībawayhi's Kitāb: an Enunciative Approach to Syntax"".","Sībawayhi's Kitāb: an Enunciative Approach to Syntax""."
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,التعلم القائم على المشكلات يعزز إتقان النحو العربي بنسبة 30 ٪.,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,https://smarticle.tech/ar/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,The Canonical Theory of Grammar: Syntax (Naḥw),https://doi.org/10.4324/9781315512778-11,"The Canonical Theory of Grammar: Syntax (Naḥw)"".","The Canonical Theory of Grammar: Syntax (Naḥw)""."
